Unnamed: 0,track_id,artist,album_name,track_name,popularity,explicit,danceability,energy,valence,track_genre,duration_min,is_loud,is_live,year,title,category,nominee,nominated,decade,gender,country,death,award_count,won_grammy,awards_list
75527,3PMBetCMWrT6e5oM0Wt0Hb,michael w. smith,Destiny,Love of My Life (feat. Michael W. Smith),Medium,False,Medium,Low,Sad,Instrumental,Average,False,False,2003.0,46th Annual GRAMMY Awards  (2003),Best Pop/Contemporary Gospel Album,Worship Again,True,2000.0,male,United States,alive,2.0,False,Dove Award for Songwriter of the Year; GMA Dove Award for Vocalist of the Year
99583,0oiCeOPwm4zhwfyIpAE37y,john mayer,The Search for Everything,Love on the Weekend,High,False,High,Medium,Neutral,Folk,Average,False,False,2010.0,53rd Annual GRAMMY Awards  (2010),"Best Engineered Album, Non-Classical",Battle Studies,True,2010.0,male,United States,alive,2.0,True,Grammy Award for Best Pop Vocal Album; Grammy Award for Song of the Year
52497,2JTwsv89lQ7uY7NsUQVqE0,george jones,I Get Lonely In A Hurry,Love's Gonna Live Here,Low,False,High,Medium,Very Happy,Blues,Short,False,False,1999.0,42nd Annual GRAMMY Awards  (1999),Best Male Country Vocal Performance,Choices,True,1990.0,male,Australia,deceased,8.0,True,Distinguished Flying Cross; Distinguished Flying Cross (Reino Unido); Distinguished Flying Cross (Storbritannien); Grammy Lifetime Achievement Award; Kennedy Pris; Keskoweth Ordyr Bath; Naitional Medal o Airts; National Medal of Arts
20061,6IVJu4WfDBGvzTnutmc9Py,bruno mars,Slow Down Soul,Love's Train,Low,False,High,Medium,Happy,Dance,Long,False,False,2017.0,60th Annual GRAMMY Awards  (2017),Record Of The Year,24K Magic,True,2010.0,male,United States,alive,7.0,True,American Music Award ao artista do ano; American Music Award for Artist of the Year; American Music Award артисту года; American Music Award տարվա դերասանին; Artist of the Year; Grammy Award for Song of the Year; QQ Music Awards
37557,0bRXwKfigvpKZUurwqAlEh,bill withers,Menagerie,Lovely Day,High,False,High,Medium,Happy,Soul/Funk,Average,False,False,2013.0,56th Annual GRAMMY Awards  (2013),Best Historical Album,The Complete Sussex And Columbia Albums,True,2010.0,male,United States,deceased,1.0,False,Rock and Roll Hall of Fame
81973,1dGr1c8CrMLDpV6mPbImSI,taylor swift,Lover,Lover,Very High,False,Medium,Medium,Neutral,Pop,Average,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Song Of The Year,Lover,True,2010.0,female,United States,alive,25.0,True,American Music Award al millor artista adult contemporani; American Music Award al millor àlbum country; American Music Award al millor àlbum pop-rock; American Music Award ao artista do ano; American Music Award for Artist of the Year; American Music Award for Favorite Country Album; American Music Award for Favorite Pop/Rock Album; American Music Award for Tour of the Year; American Music Award för bästa adult contemporary-artist; American Music Award för countryalbum; American Music Award för årets turné; American Music Award артисту года; American Music Award տարվա դերասանին; Artist of the Year; Country Music Association Award for International Achievement; Favorite Adult Contemporary Artist; Favorite Adult Contemporary New Artiste; Favorite Country Album; Grammy Award al miglior album country; Grammy Award for Album of the Year; Grammy Award for Best Country Album; Grammy Award for Best Country Song; Grammy Award for Best Pop Vocal Album; Grammy Award for Best Song Written for Visual Media; Grammy for Bedste countryalbum
52692,6FnNVRHGDtLdnwg9ZmN8tU,hank williams,The Complete Hank Williams,Lovesick Blues - Live At The Grand Ole Opry/1949,Low,False,High,Medium,Happy,Blues,Short,False,True,2014.0,57th Annual GRAMMY Awards  (2014),Best Historical Album,"The Garden Spot Programs, 1950",True,2010.0,male,United States,deceased,3.0,True,Grammy Lifetime Achievement Award; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
52307,5p6ZyraxBvo7obHkBHUaJi,hank williams,"The Garden Spot Programs, 1950",Lovesick Blues - Show 9,Medium,False,High,Medium,Happy,Blues,Short,False,False,2014.0,57th Annual GRAMMY Awards  (2014),Best Historical Album,"The Garden Spot Programs, 1950",True,2010.0,male,United States,deceased,3.0,True,Grammy Lifetime Achievement Award; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
52100,4RZFpgo4VzBjH5g7XCHo2l,hank williams,40 Greatest Hits,Lovesick Blues - Single Version,Medium,False,High,Low,Happy,Blues,Short,False,False,2014.0,57th Annual GRAMMY Awards  (2014),Best Historical Album,"The Garden Spot Programs, 1950",True,2010.0,male,United States,deceased,3.0,True,Grammy Lifetime Achievement Award; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
11255,2PPN1HFpVotjq7oJIqQbnx,adele,21,Lovesong,Medium,False,High,Medium,Sad,Pop,Long,False,False,2016.0,59th Annual GRAMMY Awards  (2016),Record Of The Year,Hello,True,2010.0,female,United Kingdom,alive,15.0,True,Ball d'Ord Impireacht na Breataine; Ball Òrd Impireachd Bhreatainn; Broadcast Film Critics Association Award for Best Song; Broadcast Film Critics Association Award for bedste sang; Critics’ Choice Movie Award/Bestes Lied; Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award for Album of the Year; Grammy Award for Best New Artist; Grammy Award for Best Pop Vocal Album; Grammy Award for Best Song Written for Visual Media; Grammy Award for Record of the Year; Grammy Award for Song of the Year; Grammy Award for beste nye artist; Grammy al millor nou artista; Gwobr Time 100
52526,7qi2etMqE2miDpktF9PBwv,george jones,George Jones,Loving You Could Never Be Better,Low,False,High,Medium,Neutral,Blues,Short,False,False,1999.0,42nd Annual GRAMMY Awards  (1999),Best Male Country Vocal Performance,Choices,True,1990.0,male,Australia,deceased,8.0,True,Distinguished Flying Cross; Distinguished Flying Cross (Reino Unido); Distinguished Flying Cross (Storbritannien); Grammy Lifetime Achievement Award; Kennedy Pris; Keskoweth Ordyr Bath; Naitional Medal o Airts; National Medal of Arts
74301,3ow8EuQfDHGThJ7ALXPgIl,caetano veloso,Outras Palavras,Lua E Estrela,Medium,False,Medium,Low,Sad,Latin,Average,False,False,1999.0,42nd Annual GRAMMY Awards  (1999),Best World Music Album,Livro,True,1990.0,male,Brazil,alive,1.0,False,Gold Medal of Merit in the Fine Arts
8,0IktbUcnAGrvD03AWnz3Q8,jason mraz,We Sing. We Dance. We Steal Things.,Lucky,High,False,High,Medium,Happy,Instrumental,Short,False,False,2009.0,52nd Annual GRAMMY Awards  (2009),Best Male Pop Vocal Performance,Make It Mine,True,2000.0,male,United States,alive,1.0,False,Songwriters Hall of Fame
11168,25yQPHgC35WNnnOUqFhgVR,the beatles,Sgt. Pepper's Lonely Hearts Club Band (Remastered),Lucy In The Sky With Diamonds - Remastered 2009,High,False,Medium,Medium,Happy,Pop,Short,False,False,2016.0,59th Annual GRAMMY Awards  (2016),Best Music Film,The Beatles: Eight Days A Week The Touring Years,True,2010.0,Unknown,Unknown,alive,12.0,True,Gradam Iontaobhaithe Grammy; Grammy Award for Album of the Year; Grammy Award for Best New Artist; Grammy Award for Best Pop Vocal Album; Grammy Award for beste nye artist; Grammy Lifetime Achievement Award; Grammy Trustees Award; Grammy al millor nou artista; Hollywood Walk of Fame; Rock and Roll Hall of Fame; Walk of Fame; star on Hollywood Walk of Fame
26731,2SxNQlbEHOdYptg0gG9M8k,randy newman,James And The Giant Peach,"Lullaby - From ""James and the Giant Peach"" / Score",Low,False,Low,Low,Very Sad,Film/Show Music,Very Short,False,False,2017.0,60th Annual GRAMMY Awards  (2017),"Best Arrangement, Instruments and Vocals",Putin,True,2010.0,male,United States,alive,5.0,False,Gwobr Emmy 'Primetime'; Primetime Emmy Award; Primetime Emmy Awards; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
3806,4qVR3CF8FuFvHN4L6vXlB1,linkin park,Meteora (Bonus Edition),Lying from You,High,False,Medium,High,Happy,Rock,Short,True,False,2005.0,48th Annual GRAMMY Awards  (2005),Best Rap/Sung Collaboration,Numb/Encore,True,2000.0,Unknown,Unknown,alive,5.0,False,American Music Award a l'artista alternatiu favorit; American Music Award for Favorite Alternative Rock Artist; American Music Award for beste artist innen alternativ rock; Mnet Asian Music Award al millor artista internacional; Mnet Asian Music Award for Best International Artist
44566,2iRSl0OHGu6dszXk7qTQnt,linkin park,Meteora (Bonus Edition),Lying from You - Live LP Underground Tour 2003,Medium,False,Medium,High,Happy,Rock,Short,True,True,2005.0,48th Annual GRAMMY Awards  (2005),Best Rap/Sung Collaboration,Numb/Encore,True,2000.0,Unknown,Unknown,alive,5.0,False,American Music Award a l'artista alternatiu favorit; American Music Award for Favorite Alternative Rock Artist; American Music Award for beste artist innen alternativ rock; Mnet Asian Music Award al millor artista internacional; Mnet Asian Music Award for Best International Artist
68752,3gE4eQH3K83Sght0ZLvuBK,bad bunny,X 100PRE,MIA,High,False,High,Medium,Very Sad,Latin,Average,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),"Best Latin Rock, Urban or Alternative Album",X 100Pre,True,2010.0,male,Puerto Rico,alive,1.0,False,Gwobr Time 100
68752,3gE4eQH3K83Sght0ZLvuBK,drake,X 100PRE,MIA,High,False,High,Medium,Very Sad,Latin,Average,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best R&B Song,No Guidance,True,2010.0,male,Canada,alive,13.0,True,American Music Award for Favorite Rap/Hip-Hop Album; American Music Award for Favorite Rap/Hip-Hop Artist; American Music Award for Favorite Rap/Hip-Hop Song; American Music Award for Favorite Soul/R&B Song; American Music Award för bästa rap/hip hop-album; American Music Award för bästa rap/hip hop-artist; American Music Award լավագույն ռեփ/հիփ հոփ ալբոմի համար; Canada's Walk of Fame; ECHO Awards; Echo Pop for årets hit; Grammy Award al miglior album rap; Grammy Award for Best Rap Album; Grammy Award for Best Rap Song
67450,116H0KvKr2Zl4RPuVBruDO,bad bunny,MIA (feat. Drake),MIA (feat. Drake),High,False,High,Medium,Very Sad,Latin,Average,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),"Best Latin Rock, Urban or Alternative Album",X 100Pre,True,2010.0,male,Puerto Rico,alive,1.0,False,Gwobr Time 100
67450,116H0KvKr2Zl4RPuVBruDO,drake,MIA (feat. Drake),MIA (feat. Drake),High,False,High,Medium,Very Sad,Latin,Average,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best R&B Song,No Guidance,True,2010.0,male,Canada,alive,13.0,True,American Music Award for Favorite Rap/Hip-Hop Album; American Music Award for Favorite Rap/Hip-Hop Artist; American Music Award for Favorite Rap/Hip-Hop Song; American Music Award for Favorite Soul/R&B Song; American Music Award för bästa rap/hip hop-album; American Music Award för bästa rap/hip hop-artist; American Music Award լավագույն ռեփ/հիփ հոփ ալբոմի համար; Canada's Walk of Fame; ECHO Awards; Echo Pop for årets hit; Grammy Award al miglior album rap; Grammy Award for Best Rap Album; Grammy Award for Best Rap Song
51128,1SC5rEoYDGUK4NfG82494W,lil nas x,MONTERO,MONTERO (Call Me By Your Name),Very High,True,Medium,Medium,Happy,Hip-Hop,Short,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Record Of The Year,Old Town Road,True,2010.0,male,United States,alive,4.0,False,American Music Award for Favorite Rap/Hip-Hop Song; Gwobr Time 100; Teen Choice Award for Choice Music – R&B/Hip-Hop Song; Teen Choice Award for Choice Music – R&B/hiphop-låt
76313,1F68VwGtGekp6N5O8Pa1QT,herbie hancock,Awake,Machine (with Herbie Hancock),Low,False,Medium,Medium,Sad,Classical,Average,False,False,2010.0,53rd Annual GRAMMY Awards  (2010),Best Pop Collaboration With Vocals,Imagine,True,2010.0,male,United States,alive,13.0,True,"César Award for Best Music Written for a Film; Grammy Award for Album of the Year; Grammy Award for Best Arrangement, Instrumental and Vocals; Grammy Award for Best Contemporary Jazz Album; Grammy Award for Best Improvised Jazz Solo; Grammy Award for Best Instrumental Composition; Grammy Award for Best Jazz Instrumental Album; Grammy Hall of Fame; Grammy Hall of Fame Award; Kennedy Pris; National Endowment for the Arts; Soul Train Music Award for Best Jazz Album; star on Hollywood Walk of Fame"
92554,3E5ndyOfO6vFDEIE42HA8o,bobby darin,That's All,Mack the Knife,High,False,Medium,Medium,Neutral,Rock,Short,False,False,1959.0,2nd Annual GRAMMY Awards  (1959),Record Of The Year,Mack The Knife,True,1950.0,male,United States,deceased,6.0,True,Grammy Award for Best New Artist; Grammy Award for Record of the Year; Grammy Award for beste nye artist; Grammy Lifetime Achievement Award; Grammy al millor nou artista; star on Hollywood Walk of Fame
21055,4dSoDnmR9opAQ8KxUc9SbC,sean paul,Mad Love The Prequel,Mad Love,High,False,High,High,Happy,Reggae/Dancehall,Short,True,False,2003.0,46th Annual GRAMMY Awards  (2003),Best Reggae Album,Dutty Rock,True,2000.0,male,Jamaica,alive,2.0,True,Grammy Award al miglior album reggae; Grammy Award for Best Reggae Album
98822,1qAGpBFyORs2L4TYSY31xq,andrew lloyd webber,The Phantom Of The Opera (Original Motion Picture Soundtrack / Deluxe Edition),Madame Giry's Tale / The Fairground,Low,False,Medium,Low,Very Sad,Film/Show Music,Short,False,False,1985.0,28th Annual GRAMMY Awards  (1985),Best Contemporary Composition,Lloyd Webber: Requiem,True,1980.0,male,United Kingdom,alive,8.0,True,Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award for Best Musical Show Album; Grammy Award for Best Musical Theater Album; Kennedy Pris; Sitges Grand Honorary Award; Tony Award for Best Original Score; Tony Award/Beste Originalmusik; star on Hollywood Walk of Fame
11879,2VsX1BoWSGiuVXGiFSUr6h,the beatles,Let It Be (Remastered),Maggie Mae - Remastered 2009,Medium,False,Medium,Medium,Neutral,Pop,Very Short,False,False,2016.0,59th Annual GRAMMY Awards  (2016),Best Music Film,The Beatles: Eight Days A Week The Touring Years,True,2010.0,Unknown,Unknown,alive,12.0,True,Gradam Iontaobhaithe Grammy; Grammy Award for Album of the Year; Grammy Award for Best New Artist; Grammy Award for Best Pop Vocal Album; Grammy Award for beste nye artist; Grammy Lifetime Achievement Award; Grammy Trustees Award; Grammy al millor nou artista; Hollywood Walk of Fame; Rock and Roll Hall of Fame; Walk of Fame; star on Hollywood Walk of Fame
91617,6vjQCBm2VUuImpkGNEywmL,rod stewart,On air 70's Hits,Maggie May,Low,False,Medium,High,Neutral,Rock,Long,False,False,2004.0,47th Annual GRAMMY Awards  (2004),Best Traditional Pop Vocal Album,Stardust...The Great American Songbook Volume III,True,2000.0,male,United Kingdom,alive,4.0,False,CBE; Comanndair Òrd Impireachd Bhreatainn; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
98558,7wUNPNuP8M48viidSJULBf,andrew lloyd webber,The Phantom Of The Opera (Original Motion Picture Soundtrack / Deluxe Edition),Magical Lasso,Low,False,Medium,Low,Very Sad,Film/Show Music,Very Short,False,False,1985.0,28th Annual GRAMMY Awards  (1985),Best Contemporary Composition,Lloyd Webber: Requiem,True,1980.0,male,United Kingdom,alive,8.0,True,Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award for Best Musical Show Album; Grammy Award for Best Musical Theater Album; Kennedy Pris; Sitges Grand Honorary Award; Tony Award for Best Original Score; Tony Award/Beste Originalmusik; star on Hollywood Walk of Fame
8350,3KePc5zqybSrshHWzo65pk,eric clapton,Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale,Magnolia,Medium,False,Medium,Low,Neutral,Blues,Average,False,False,2007.0,50th Annual GRAMMY Awards  (2007),Best Contemporary Blues Album,The Road To Escondido,True,2000.0,male,United Kingdom,alive,4.0,True,CBE; Comanndair Òrd Impireachd Bhreatainn; Grammy Lifetime Achievement Award; Rock and Roll Hall of Fame
8350,3KePc5zqybSrshHWzo65pk,john mayer,Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale,Magnolia,Medium,False,Medium,Low,Neutral,Blues,Average,False,False,2010.0,53rd Annual GRAMMY Awards  (2010),"Best Engineered Album, Non-Classical",Battle Studies,True,2010.0,male,United States,alive,2.0,True,Grammy Award for Best Pop Vocal Album; Grammy Award for Song of the Year
39281,04TwPJDhekbMYYKU5eiOsH,hans zimmer,Hans Zimmer: Epic Scores,Main Theme [Rain Man] - Edit,Low,False,Low,Low,Very Sad,World Music,Average,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Score Soundtrack For Visual Media,The Lion King,True,2010.0,male,Germany,alive,10.0,True,"Goethe saria; Gold Medal of Merit in the Fine Arts; Grammy Award; Grammy Award for Best Arrangement, Instrumental and Vocals; Grammy Awards; Grammy Sariak; Saturn Award; Stephen Hawking Medal For Science Communication; Stephen Hawking Medal for Science Communication; star on Hollywood Walk of Fame"
39297,4QreTYtMfFghLIsYzHK2sj,hans zimmer,Hans Zimmer: Epic Scores,Main Theme [True Romance],Low,False,High,Medium,Sad,World Music,Average,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Score Soundtrack For Visual Media,The Lion King,True,2010.0,male,Germany,alive,10.0,True,"Goethe saria; Gold Medal of Merit in the Fine Arts; Grammy Award; Grammy Award for Best Arrangement, Instrumental and Vocals; Grammy Awards; Grammy Sariak; Saturn Award; Stephen Hawking Medal For Science Communication; Stephen Hawking Medal for Science Communication; star on Hollywood Walk of Fame"
